customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,homeScore.extra1,homeScore.extra2,homeScore.overtime,homeScore.penalties,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,awayScore.extra1,awayScore.extra2,awayScore.overtime,awayScore.penalties,time.injuryTime1,time.injuryTime2,time.injuryTime3,time.injuryTime4,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,awayRedCards,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,homeRedCards,aggregatedWinnerCode,coverage,choice_1,choice_X,choice_2
cVsxXi,3,False,,,,False,11030123,1688310000,ff-jaro-eif,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,FF Jaro,ff-jaro,Jaro,Football,football,1,0,JAR,,0,2252,FI,Finland,[],#52b030,#52b030,#ffffff,EIF,eif,EIF,Football,football,1,0,EIF,False,0,22372,FI,Finland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,3.0,2.0,,,1688316727.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688316731,,FI,FI,,,,3.0,3.1,2.3
wVsyV,1,False,,,,False,11030124,1688310000,kapa-gnistan,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,Gnistan,gnistan,Gnistan,Football,football,1,0,GNI,,0,2271,FI,Finland,[],#52b030,#52b030,#ffffff,KäPa,kapa,KäPa,Football,football,1,0,KAP,False,0,2273,FI,Finland,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,3.0,,,1688316559.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688316563,,FI,FI,,,,1.45,4.75,4.75
eVsxtj,2,False,,,,False,11030122,1688310000,japs-tps,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,JäPS,japs,JäPS,Football,football,1,0,JAP,,0,23422,FI,Finland,[],#52b030,#52b030,#ffffff,TPS,tps,TPS,Football,football,1,0,TPS,False,0,2254,FI,Finland,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,5.0,,,1688317000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688317004,,FI,FI,,,,3.0,3.5,2.1
lVsUXi,3,False,,,,False,11030121,1688311800,hifk-salpa,False,Ykkonen,ykkonen,Finland,finland,Football,football,1,19,finland,Ykkönen,ykkonen,Finland,finland,Football,football,1,19,finland,0,False,False,55,False,False,0,527,1.0,,,100,Ended,finished,HIFK,hifk,HIFK,Football,football,1,0,HIFK,,0,2261,FI,Finland,[],#52b030,#52b030,#ffffff,SalPa,salpa,SalPa,Football,football,1,0,SAL,,0,22394,FI,Finland,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,2.0,2.0,2.0,0.0,2.0,,,,,,6.0,,,1688318550.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688318552,,FI,FI,1.0,,,1.8,3.6,4.0
uBFsvaFb,2,True,,,,False,11382971,1688212800,persebaya-surabaya-persis-solo,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Persis Solo,persis-solo,Persis,Football,football,1,0,PSO,False,0,200020,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persebaya Surabaya,persebaya-surabaya,Persebaya,Football,football,1,0,PER,False,0,76319,ID,Indonesia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,3.0,3.0,1.0,2.0,3.0,,,,,2.0,2.0,,,1688219635.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688219639,,ID,ID,,,,2.1,3.5,2.88
pZtsQCdd,1,False,,,,False,11382972,1688284800,arema-fc-dewa-united-fc,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Dewa United FC,dewa-united-fc,Dewa United,Football,football,1,0,DEW,False,0,383891,ID,Indonesia,[],#52b030,#52b030,#ffffff,Arema FC,arema-fc,Arema,Football,football,1,0,ARE,False,0,47465,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,2.0,5.0,,,1688291694.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688291697,,ID,ID,,,,2.45,3.0,2.7
OKAsDGJ,3,True,,,,False,11382973,1688284800,madura-united-persib-bandung,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Persib Bandung,persib-bandung,Persib,Football,football,1,0,PBA,False,0,64289,ID,Indonesia,[],#52b030,#52b030,#ffffff,Madura United,madura-united,Madura Utd,Football,football,1,0,MAU,False,0,86578,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688288640.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2']",1688291650,,ID,ID,,,,1.6,3.8,4.33
RFJsBGJ,1,False,,,,False,11382974,1688299200,persita-tangerang-barito-putera,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Barito Putera,barito-putera,Barito Putera,Football,football,1,0,BAR,False,0,86542,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persita Tangerang,persita-tangerang,Persita,Football,football,1,0,PER,False,0,86576,ID,Indonesia,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688303040.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'awayScore.period2']",1688305995,,ID,ID,,,,1.95,3.4,3.3
qrebsVYAb,3,True,,,,False,11382976,1688371200,borneo-fc-persik-kediri,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Persik Kediri,persik-kediri,Persik Kediri,Football,football,1,0,PKE,False,0,135866,ID,Indonesia,[],#52b030,#52b030,#ffffff,Borneo FC,borneo-fc,Borneo,Football,football,1,0,SAM,False,0,189945,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,,,,,,,1.0,1.0,0.0,,,,,,,2.0,3.0,,,1688377863.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688377865,,ID,ID,,,,2.6,3.25,2.4
trNbsBuRb,1,False,,,,False,11382977,1688371200,rans-nusantara-persikabo-1973,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,RANS Nusantara,rans-nusantara,RANS Nusantara,Football,football,1,0,RAN,False,0,230976,ID,Indonesia,[],#52b030,#52b030,#ffffff,Persikabo 1973,persikabo-1973,Persikabo 1973,Football,football,1,0,PER,False,0,220868,ID,Indonesia,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688378002.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688378006,1.0,ID,ID,1.0,,,3.0,3.4,2.05
wOAbsrrNb,1,False,,,,False,11382978,1688385600,bhayangkara-presisi-indonesia-fc-psis-semarang,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,PSIS Semarang,psis-semarang,PSIS Semarang,Football,football,1,0,SEM,False,0,189471,ID,Indonesia,[],#52b030,#52b030,#ffffff,Bhayangkara Presisi Indonesia FC,bhayangkara-presisi-indonesia-fc,Bhayangkara FC,Football,football,1,0,BHA,False,0,220867,ID,Indonesia,[],#52b030,#52b030,#ffffff,3.0,3.0,0.0,3.0,3.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,1.0,7.0,,,1688392596.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688392599,,ID,ID,,,,2.7,3.3,2.3
VKAsoreb,3,True,,,,False,11382975,1688385600,persija-jakarta-psm-makassar,False,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,Liga 1,liga-1,Indonesia,indonesia,Football,football,1,368,indonesia,0,False,False,1015,False,False,0,4113,1.0,,,100,Ended,finished,Persija Jakarta,persija-jakarta,Persija,Football,football,1,0,PEJ,False,0,64295,ID,Indonesia,[],#52b030,#52b030,#ffffff,PSM Makassar,psm-makassar,PSM,Football,football,1,0,MAK,False,0,135864,ID,Indonesia,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,2.0,6.0,,,1688392559.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688392563,,ID,ID,,,,2.0,3.25,3.25
AnbsDRc,1,True,,,6.0,False,11068339,1688236200,wexford-fc-longford-town,False,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,First Division,first-division,Ireland,ireland,Football,football,1,51,ireland,0,False,False,193,False,False,0,718,21.0,,,100,Ended,finished,Longford Town,longford-town,Longford Town,Football,football,1,0,LON,,0,3175,IE,Ireland,[],#52b030,#52b030,#ffffff,Wexford FC,wexford-fc,Wexford,Football,football,1,0,WEX,,0,7128,IE,Ireland,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,5.0,,,1688243160.0,['cardsCode'],1688285036,1.0,IE,IE,,,,3.25,3.6,2.0
yPrsZMcc,3,False,,,,False,11020785,1688288400,blaublitz-akita-iwaki-fc,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,0,False,False,402,False,False,0,3034,23.0,,,100,Ended,finished,Blaublitz Akita,blaublitz-akita,Blaublitz A,Football,football,1,0,BLA,,0,44523,JP,Japan,[],#52b030,#52b030,#ffffff,Iwaki FC,iwaki-fc,Iwaki,Football,football,1,0,IWA,,0,256899,JP,Japan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,1.0,4.0,,,1688295347.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688295351,,JP,JP,,,,2.6,3.1,3.0
OmbsdNi,2,False,,,,False,11020789,1688292000,tokyo-verdy-roasso-kumamoto,False,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,J2 League,j2-league,Japan,japan,Football,football,1,52,japan,0,False,False,402,False,False,0,3034,23.0,,,100,Ended,finished,Roasso Kumamoto,roasso-kumamoto,Kumamoto,Football,football,1,0,ROA,,0,21903,JP,Japan,[],#52b030,#52b030,#ffffff,Tokyo Verdy,tokyo-verdy,Tokyo Verdy,Football,football,1,0,VER,False,0,3139,JP,Japan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,,,,,,,1.0,1.0,1.0,,,,,,,4.0,5.0,,,1688299184.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688299187,,JP,JP,,,,3.0,3.3,2.38
fhcsJgL,2,True,,,,False,11035464,1688212800,maktaaral-fk-aktobe,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,Maktaaral,maktaaral,Maktaaral,Football,football,1,0,MAK,,0,90334,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,FK Aktobe,fk-aktobe,Aktobe,Football,football,1,0,AKT,False,0,5355,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688219691.0,['time.currentPeriodStart'],1688219693,,KZ,KZ,1.0,,,4.33,3.5,1.67
khcsohc,2,False,,,,False,11035443,1688212800,zhetysu-taldykorgan-shakhter-karagandy,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,Zhetysu Taldykorgan,zhetysu-taldykorgan,Zhetysu,Football,football,1,0,ZHE,,0,5364,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Shakhter Karagandy,shakhter-karagandy,Shakhter,Football,football,1,0,SKA,False,0,5360,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,3.0,3.0,2.0,1.0,3.0,,,,,,,,,1688216760.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688220249,,KZ,KZ,,,,2.0,3.4,3.1
jhcsRxo,2,False,,,,False,11035460,1688223600,fc-okzhetpes-fc-kaysar,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,FC Kaysar,fc-kaysar,Kaysar,Football,football,1,0,KKY,False,0,36142,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,FC Okzhetpes,fc-okzhetpes,Okzhetpes,Football,football,1,0,OKZ,False,0,5359,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,1.0,0.0,1.0,,,,,,,,,1688230911.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230916,,KZ,KZ,1.0,,,2.05,3.4,3.1
xdcsrhc,1,True,,,,False,11035426,1688295600,fc-qyzyljar-kairat-almaty,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,13.0,,,100,Ended,finished,FC Qyzyljar,fc-qyzyljar,Qyzyljar,Football,football,1,0,KYZ,False,0,5367,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Kairat Almaty,kairat-almaty,Kairat,Football,football,1,0,ALM,,0,5172,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688302534.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688302538,,KZ,KZ,,,,2.15,3.25,3.0
fyosNIo,2,True,,,,False,11035437,1688302800,caspiy-aktau-astana,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,13.0,,,100,Ended,finished,Caspiy Aktau,caspiy-aktau,Caspiy,Football,football,1,0,KAS,False,0,36688,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Astana,astana,Astana,Football,football,1,0,FCA,False,0,36155,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688307000.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688310072,,KZ,KZ,,,,5.75,4.33,1.4
ghcsmhc,1,True,,,,False,11035453,1688306400,fc-tobol-atyrau,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,FC Tobol,fc-tobol,Tobol,Football,football,1,0,TOB,False,0,5362,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Atyrau,atyrau,Atyrau,Football,football,1,0,ATY,False,0,5356,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688313711.0,['time.currentPeriodStart'],1688313713,1.0,KZ,KZ,,,,1.8,3.5,3.75
qhcsAhuc,1,True,,,,False,11035450,1688310000,fc-ordabasy-aksu,False,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,Premier League,premier-league,Kazakhstan,kazakhstan,Football,football,1,278,kazakhstan,0,False,False,682,False,False,0,3103,14.0,,,100,Ended,finished,FC Ordabasy,fc-ordabasy,Ordabasy,Football,football,1,0,ORD,False,0,5366,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,Aksu,aksu,Aksu,Football,football,1,0,AKS,,0,297875,KZ,Kazakhstan,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688317010.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688317013,,KZ,KZ,,,,1.3,4.75,7.0
WtrbsLaCb,1,True,,,,False,11328656,1688223600,dainava-alytus-dziugas-telsiai,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,Džiugas Telšiai,dziugas-telsiai,Džiugas,Football,football,1,0,DZI,,0,168446,LT,Lithuania,[],#52b030,#52b030,#ffffff,Dainava Alytus,dainava-alytus,Dainava,Football,football,1,0,DAA,False,0,192536,LT,Lithuania,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688230280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688230283,1.0,LT,LT,,,,4.2,3.4,1.73
QoHsobAc,1,True,,,,False,11328657,1688309700,fk-kauno-zalgiris-siauliai-fa,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Kauno Žalgiris,fk-kauno-zalgiris,Kauno Žalgiris,Football,football,1,0,KAZ,False,0,80741,LT,Lithuania,[],#52b030,#52b030,#ffffff,Šiauliai FA,siauliai-fa,Šiauliai,Football,football,1,0,SIA,,0,312564,LT,Lithuania,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,,,,,2.0,2.0,1.0,1.0,2.0,,,,,,,,,1688313480.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688316572,,LT,LT,,,,3.2,3.1,2.15
VgcsNho,2,True,,,,False,11328658,1688317200,fk-zalgiris-fk-banga-gargzdai,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Banga Gargždai,fk-banga-gargzdai,Banga,Football,football,1,0,BAN,False,0,35388,LT,Lithuania,[],#52b030,#52b030,#ffffff,FK Žalgiris,fk-zalgiris,Žalgiris,Football,football,1,0,ZAL,False,0,5345,LT,Lithuania,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,,,,,4.0,4.0,1.0,3.0,4.0,,,,,,,,,1688324241.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688324244,,LT,LT,,,,13.0,5.0,1.2
TgcsJEtb,2,True,,,,False,11328659,1688317200,fk-suduva-marijampole-fc-hegelmann,False,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,A Lyga,a-lyga,Lithuania,lithuania,Football,football,1,160,lithuania,0,False,False,198,False,False,0,1260,20.0,,,100,Ended,finished,FK Sūduva Marijampolė,fk-suduva-marijampole,Sūduva,Football,football,1,0,SUD,False,0,5343,LT,Lithuania,[],#52b030,#52b030,#ffffff,FC Hegelmann,fc-hegelmann,Hegelmann,Football,football,1,0,HEG,False,0,171484,LT,Lithuania,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688323791.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688323794,,LT,LT,,,,3.8,3.6,1.75
zqbsCqb,1,True,,,,False,11347266,1688389200,johor-darul-tazim-kuala-lumpur-city-fc,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,0,False,False,1000,False,False,0,3938,15.0,,,100,Ended,finished,Johor Darul Ta'zim,johor-darul-tazim,JDT,Football,football,1,0,JOH,,0,3327,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kuala Lumpur City FC,kuala-lumpur-city-fc,Kuala Lumpur City FC,Football,football,1,0,KUA,False,0,3324,MY,Malaysia,[],#52b030,#52b030,#ffffff,6.0,6.0,4.0,2.0,6.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,,,,,1688393280.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688396112,,MY,MY,,,,1.09,9.0,21.0
yqbsJqKc,1,True,,,,False,11347265,1688389200,kuching-fa-selangor-football-club,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,0,False,False,1000,False,False,0,3938,15.0,,,100,Ended,finished,Selangor Football Club,selangor-football-club,Selangor FC,Football,football,1,0,SEL,False,0,3323,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kuching FA,kuching-fa,Kuching,Football,football,1,0,KUC,False,0,338334,MY,Malaysia,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,,,,,1.0,1.0,0.0,1.0,1.0,,,,,2.0,4.0,,,1688396145.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688396146,,MY,MY,,,,1.11,8.0,15.0
IqbsOqb,1,True,,,,False,11347267,1688389200,kedah-terengganu,False,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,Malaysia Super League,malaysia-super-league,Malaysia,malaysia,Football,football,1,85,malaysia,0,False,False,1000,False,False,0,3938,15.0,,,100,Ended,finished,Terengganu,terengganu,Terengganu,Football,football,1,0,TER,,0,3333,MY,Malaysia,[],#52b030,#52b030,#ffffff,Kedah,kedah,Kedah,Football,football,1,0,KDA,,0,3339,MY,Malaysia,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,1688396272.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688396276,,MY,MY,,,,1.85,3.6,3.4
