customId,winnerCode,hasGlobalHighlights,hasEventPlayerStatistics,hasEventPlayerHeatMap,detailId,crowdsourcingDataDisplayEnabled,id,startTimestamp,slug,finalResultOnly,tournament.name,tournament.slug,tournament.category.name,tournament.category.slug,tournament.category.sport.name,tournament.category.sport.slug,tournament.category.sport.id,tournament.category.id,tournament.category.flag,tournament.uniqueTournament.name,tournament.uniqueTournament.slug,tournament.uniqueTournament.category.name,tournament.uniqueTournament.category.slug,tournament.uniqueTournament.category.sport.name,tournament.uniqueTournament.category.sport.slug,tournament.uniqueTournament.category.sport.id,tournament.uniqueTournament.category.id,tournament.uniqueTournament.category.flag,tournament.uniqueTournament.userCount,tournament.uniqueTournament.crowdsourcingEnabled,tournament.uniqueTournament.hasPerformanceGraphFeature,tournament.uniqueTournament.id,tournament.uniqueTournament.hasEventPlayerStatistics,tournament.uniqueTournament.displayInverseHomeAwayTeams,tournament.priority,tournament.id,roundInfo.round,roundInfo.name,roundInfo.cupRoundType,status.code,status.description,status.type,homeTeam.name,homeTeam.slug,homeTeam.shortName,homeTeam.sport.name,homeTeam.sport.slug,homeTeam.sport.id,homeTeam.userCount,homeTeam.nameCode,homeTeam.disabled,homeTeam.type,homeTeam.id,homeTeam.country.alpha2,homeTeam.country.name,homeTeam.subTeams,homeTeam.teamColors.primary,homeTeam.teamColors.secondary,homeTeam.teamColors.text,awayTeam.name,awayTeam.slug,awayTeam.shortName,awayTeam.sport.name,awayTeam.sport.slug,awayTeam.sport.id,awayTeam.userCount,awayTeam.nameCode,awayTeam.disabled,awayTeam.type,awayTeam.id,awayTeam.country.alpha2,awayTeam.country.name,awayTeam.subTeams,awayTeam.teamColors.primary,awayTeam.teamColors.secondary,awayTeam.teamColors.text,homeScore.current,homeScore.display,homeScore.period1,homeScore.period2,homeScore.normaltime,awayScore.current,awayScore.display,awayScore.period1,awayScore.period2,awayScore.normaltime,time.injuryTime1,time.injuryTime2,time.currentPeriodStartTimestamp,changes.changes,changes.changeTimestamp,tournament.category.alpha2,tournament.uniqueTournament.category.alpha2,awayRedCards,homeRedCards,homeScore.overtime,homeScore.penalties,awayScore.overtime,awayScore.penalties,coverage,choice_1,choice_X,choice_2
mvkbsvnnd,3,True,True,True,1.0,False,11052422,1688868000,san-diego-wave-fc-washington-spirit,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,15.0,,,100,Ended,finished,San Diego Wave FC,san-diego-wave-fc,San Diego Wave,Football,football,1,0,SAN,False,0,408170,US,USA,[],#52b030,#52b030,#ffffff,Washington Spirit,washington-spirit,Washington,Football,football,1,0,WSP,,0,151012,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,5.0,8.0,1688872431.0,"['status.code', 'status.description', 'status.type']",1688875652,US,US,,,,,,,,2.5,3.5,2.4
tUnsivkb,1,True,True,True,1.0,False,11052420,1688938200,njny-gotham-fc-portland-thorns-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,15.0,,,100,Ended,finished,NJ/NY Gotham FC,njny-gotham-fc,Gotham,Football,football,1,0,GOT,False,0,34718,US,USA,[],#52b030,#52b030,#ffffff,Portland Thorns FC,portland-thorns-fc,Portland Thorns,Football,football,1,0,PTH,,0,151008,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,1688941334.0,"['status.code', 'status.description', 'status.type']",1688944348,US,US,,,,,,,,3.25,3.6,1.91
MVusunnd,1,True,True,True,1.0,False,11052421,1688947200,north-carolina-courage-angel-city-fc,False,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,National Women's Soccer League,national-womens-soccer-league,USA,usa,Football,football,1,26,usa,0,False,False,1690,True,False,70,26540,15.0,,,100,Ended,finished,Angel City FC,angel-city-fc,Angel City FC,Football,football,1,0,ANG,,0,408169,US,USA,[],#52b030,#52b030,#ffffff,North Carolina Courage,north-carolina-courage,NC Courage,Football,football,1,0,NCC,False,0,49787,US,USA,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1688951385.0,"['status.code', 'status.description', 'status.type', 'time.injuryTime2']",1688954370,US,US,,,,,,,,3.2,3.4,2.05
Vcdscdd,3,True,True,True,1.0,False,11000455,1688896800,suwon-samsung-bluewings-daejeon-hana-citizen,False,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,K League 1,k-league-1,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,410,True,False,13,3284,21.0,,,100,Ended,finished,Daejeon Hana Citizen,daejeon-hana-citizen,Daejeon Hana,Football,football,1,0,DAJ,False,0,7645,KR,South Korea,[],#52b030,#52b030,#ffffff,Suwon Samsung Bluewings,suwon-samsung-bluewings,Suwon Bluewings,Football,football,1,0,SUW,False,0,7652,KR,South Korea,[],#52b030,#52b030,#ffffff,2.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,1688903647.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688903651,KR,KR,,,,,,,,2.15,3.25,3.3
vPisArZb,1,True,True,True,1.0,False,11029846,1688895000,ansan-greeners-fc-gyeongnam-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,20.0,,,100,Ended,finished,Gyeongnam FC,gyeongnam-fc,Gyeongnam,Football,football,1,0,GYE,,0,22020,KR,South Korea,[],#52b030,#52b030,#ffffff,Ansan Greeners FC,ansan-greeners-fc,Ansan Greeners FC,Football,football,1,0,ANG,,0,248375,KR,South Korea,[],#52b030,#52b030,#ffffff,3.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,1689147495.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1689151176,KR,KR,,,,,,,,1.62,4.2,4.2
bddsxdDb,3,True,True,True,1.0,False,11029845,1688895000,seongnam-fc-gimpo-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,20.0,,,100,Ended,finished,Seongnam FC,seongnam-fc,Seongnam,Football,football,1,0,SEO,,0,7651,KR,South Korea,[],#52b030,#52b030,#ffffff,Gimpo FC,gimpo-fc,Gimpo FC,Football,football,1,0,GIM,,0,195172,KR,South Korea,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1689021267.0,"['time.injuryTime1', 'time.injuryTime2', 'awayScore.period1', 'time.currentPeriodStart']",1689027158,KR,KR,,,,,,,,2.75,2.63,2.8
TcdsCWKc,3,True,True,True,1.0,False,11029844,1688983200,jeonnam-dragons-chungnam-asan-fc,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,20.0,,,100,Ended,finished,Chungnam Asan FC,chungnam-asan-fc,Chungnam Asan,Football,football,1,0,CHU,,0,339827,KR,South Korea,[],#52b030,#52b030,#ffffff,Jeonnam Dragons,jeonnam-dragons,Jeonnam,Football,football,1,0,JED,,0,7643,KR,South Korea,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,5.0,1689147098.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1689151191,KR,KR,,,,,,,,2.38,2.75,3.2
RcdsXcd,1,True,True,True,1.0,False,11029842,1688985000,gimcheon-sangmu-fc-busanpark,False,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,K League 2,k-league-2,South Korea,south-korea,Football,football,1,291,south-korea,0,False,False,777,True,False,12,6230,20.0,,,100,Ended,finished,Gimcheon Sangmu FC,gimcheon-sangmu-fc,Gimcheon,Football,football,1,0,GIS,False,0,7647,KR,South Korea,[],#52b030,#52b030,#ffffff,Busan I Park,busan-i-park,Busan,Football,football,1,0,BUS,,0,7642,KR,South Korea,[],#52b030,#52b030,#ffffff,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,1689148255.0,"['time.injuryTime1', 'time.injuryTime2', 'time.currentPeriodStart']",1689152850,KR,KR,,,,,,,,2.3,3.2,2.7
NYbsJLo,3,True,,,,False,11000237,1688839200,almagro-club-atletico-all-boys,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,Almagro,almagro,Almagro,Football,football,1,0,ALM,,0,4938,AR,Argentina,[],#52b030,#52b030,#ffffff,Club Atlético All Boys,club-atletico-all-boys,Club Atlético All Boys,Football,football,1,0,ABO,,0,36834,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1688846020.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688846024,AR,AR,,,,,,,,1.75,3.3,5.5
aEjsZZU,1,False,,,,False,11000236,1688839800,san-martin-de-tucuman-club-atletico-temperley,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,Club Atletico Temperley,club-atletico-temperley,C.A Temperley,Football,football,1,0,CAT,,0,112499,AR,Argentina,[],#52b030,#52b030,#ffffff,San Martín de Tucumán,san-martin-de-tucuman,SM Tucumán,Football,football,1,0,SMT,,0,23950,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1688846896.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688846900,AR,AR,,,,,,,,2.5,2.9,3.3
aobslrKb,2,True,,,,False,11000241,1688841000,nueva-chicago-club-atletico-san-telmo,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,Club Atletico San Telmo,club-atletico-san-telmo,San Telmo,Football,football,1,0,STE,,0,213361,AR,Argentina,[],#52b030,#52b030,#ffffff,Nueva Chicago,nueva-chicago,Nueva Chicago,Football,football,1,0,CHI,,0,3200,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,5.0,1688847881.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688847884,AR,AR,,,,,,,,2.5,2.88,3.3
Qzrspzjc,1,True,,,,False,11000245,1688842800,patronato-club-atletico-alvarado,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,Club Atlético Alvarado,club-atletico-alvarado,Alvarado,Football,football,1,0,CAA,,0,273715,AR,Argentina,[],#52b030,#52b030,#ffffff,Patronato,patronato,Patronato,Football,football,1,0,CAP,False,0,43741,AR,Argentina,[],#52b030,#52b030,#ffffff,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,,1688849856.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688849858,AR,AR,,,,,,,,2.9,3.0,2.7
xfdsjmM,1,True,,,,False,11000240,1688848200,deportivo-moron-san-martin-de-san-juan,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,San Martín de San Juan,san-martin-de-san-juan,San Martín,Football,football,1,0,SMA,,0,7772,AR,Argentina,[],#52b030,#52b030,#ffffff,Deportivo Morón,deportivo-moron,Dep. Morón,Football,football,1,0,MOR,,0,93109,AR,Argentina,[],#52b030,#52b030,#ffffff,4.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1688855142.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688855144,AR,AR,1.0,,,,,,,2.3,2.9,3.5
PzrspvM,2,True,,,,False,11000242,1688923800,defensores-unidos-almirante-brown,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,Defensores Unidos,defensores-unidos,Def. Unidos,Football,football,1,0,DEF,,0,93515,AR,Argentina,[],#52b030,#52b030,#ffffff,Almirante Brown,almirante-brown,Almirante Brown,Football,football,1,0,ABR,,0,43740,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,7.0,1688931057.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688931059,AR,AR,1.0,2.0,,,,,,2.5,2.9,3.3
faVsWROb,1,True,,,,False,11000244,1688925600,guemes-csd-flandria,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,100,Ended,finished,CSD Flandria,csd-flandria,Flandria,Football,football,1,0,CSD,,0,112505,AR,Argentina,[],#52b030,#52b030,#ffffff,Güemes,guemes,Güemes,Football,football,1,0,GUE,,0,224646,AR,Argentina,[],#52b030,#52b030,#ffffff,3.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,,1688932615.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688932619,AR,AR,,,,,,,,2.75,2.9,2.88
pUvsbBw,0,True,,,,False,11000243,1688925600,guillermo-brown-defensores-de-belgrano,False,"Primera Nacional, Group A",primera-nacional-group-a,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37309,24.0,,,60,Postponed,postponed,Guillermo Brown,guillermo-brown,Guillermo Brown,Football,football,1,0,GUI,,0,53801,AR,Argentina,[],#52b030,#52b030,#ffffff,Defensores de Belgrano,defensores-de-belgrano,Defensores,Football,football,1,0,DDB,,0,52215,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,,,,,1.0,,,,,1.0,,1688928417.0,"['status.code', 'status.description', 'status.type']",1688979752,AR,AR,,,,,,,,2.7,2.9,2.9
RfcsbUR,1,True,,,,False,11000203,1688829000,gimnasia-jujuy-brown-de-adrogue,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Brown de Adrogué,brown-de-adrogue,Brown de Adrogué,Football,football,1,0,BDA,,0,107201,AR,Argentina,[],#52b030,#52b030,#ffffff,Gimnasia Jujuy,gimnasia-jujuy,Gimnasia J.,Football,football,1,0,GEЈ,,0,5292,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1688835878.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688835881,AR,AR,1.0,1.0,,,,,,2.15,3.0,4.0
vRNbshyjc,1,True,,,,False,11000210,1688839200,racing-de-cordoba-deportivo-madryn,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Deportivo Madryn,deportivo-madryn,Deportivo Madryn,Football,football,1,0,DMA,,0,222120,AR,Argentina,[],#52b030,#52b030,#ffffff,Racing de Córdoba,racing-de-cordoba,Racing de Córdoba,Football,football,1,0,RAC,,0,273657,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,1688846420.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688846423,AR,AR,,,,,,,,2.2,3.2,3.5
BZnsyUAb,2,True,,,,False,11000200,1688841000,atletico-de-rafaela-deportivo-riestra,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Atlético de Rafaela,atletico-de-rafaela,Atlético Rafaela,Football,football,1,0,ATR,,0,34976,AR,Argentina,[],#52b030,#52b030,#ffffff,Deportivo Riestra,deportivo-riestra,Dep. Riestra,Football,football,1,0,RIE,,0,189723,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,,1688848292.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688848295,AR,AR,,1.0,,,,,,2.25,3.0,3.6
ZAwsjaV,2,True,,,,False,11000199,1688841000,club-atletico-atlanta-villa-dalmine,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Villa Dálmine,villa-dalmine,Villa Dálmine,Football,football,1,0,VIL,,0,112509,AR,Argentina,[],#52b030,#52b030,#ffffff,Club Atlético Atlanta,club-atletico-atlanta,Atlanta,Football,football,1,0,CAA,,0,53799,AR,Argentina,[],#52b030,#52b030,#ffffff,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1688847708.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688847710,AR,AR,,,,,,,,3.3,3.0,2.38
BebcsAicc,1,True,,,,False,11000197,1688844600,ca-mitre-chaco-for-ever,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Chaco For Ever,chaco-for-ever,Chaco For Ever,Football,football,1,0,CHA,,0,252726,AR,Argentina,[],#52b030,#52b030,#ffffff,CA Mitre,ca-mitre,Mitre,Football,football,1,0,EST,,0,255425,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1688851627.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688851631,AR,AR,,,,,,,,2.15,2.9,4.0
nvMsRkKb,1,True,,,,False,11000198,1688927400,tristan-suarez-deportivo-maipu,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Deportivo Maipú,deportivo-maipu,Deportivo Maipú,Football,football,1,0,MAi,,0,213042,AR,Argentina,[],#52b030,#52b030,#ffffff,Tristán Suárez,tristan-suarez,Tristán Suárez,Football,football,1,0,TRI,,0,93513,AR,Argentina,[],#52b030,#52b030,#ffffff,3.0,3.0,3.0,,,2.0,2.0,0.0,,,,5.0,1688934474.0,"['status.code', 'status.description', 'status.type', 'time.currentPeriodStart']",1688934476,AR,AR,,,,,,,,1.57,3.6,7.5
oobsRLo,1,True,,,,False,11000194,1688931000,independiente-rivadavia-club-atletico-chacarita-juniors,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Independiente Rivadavia,independiente-rivadavia,Ind. Rivadavia,Football,football,1,0,IRM,,0,36842,AR,Argentina,[],#52b030,#52b030,#ffffff,Club Atlético Chacarita Juniors,club-atletico-chacarita-juniors,Chacarita Jrs.,Football,football,1,0,CAC,,0,3214,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1688938264.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart', 'time.injuryTime2']",1688938268,AR,AR,,,,,,,,2.25,3.2,3.4
QLoshmM,2,True,,,,False,11000204,1688938200,estudiantes-de-buenos-aires-club-ferro-carril-oeste,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Estudiantes de Buenos Aires,estudiantes-de-buenos-aires,Estudiantes B.A.,Football,football,1,0,EST,,0,93107,AR,Argentina,[],#52b030,#52b030,#ffffff,Club Ferro Carril Oeste,club-ferro-carril-oeste,Ferro Carril Oeste,Football,football,1,0,FCO,False,0,36841,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,6.0,1688945815.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688945819,AR,AR,,,,,,,,2.63,2.9,3.1
LYbsLLo,2,True,,,,False,11000212,1688945400,quilmes-atletico-club-aldosivi,False,"Primera Nacional, Group B",primera-nacional-group-b,Argentina,argentina,Football,football,1,48,argentina,Primera Nacional,primera-nacional,Argentina,argentina,Football,football,1,48,argentina,0,False,False,703,False,False,0,37310,21.0,,,100,Ended,finished,Aldosivi,aldosivi,Aldosivi,Football,football,1,0,CAA,,0,36836,AR,Argentina,[],#52b030,#52b030,#ffffff,Quilmes Atlético Club,quilmes-atletico-club,Quilmes,Football,football,1,0,QUI,,0,4936,AR,Argentina,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,1688953467.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688953469,AR,AR,,,,,,,,2.4,3.1,3.2
XOsoIJc,2,False,,,,False,11114279,1688842800,amazonas-fc-paysandu,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,12.0,,,100,Ended,finished,Amazonas FC,amazonas-fc,Amazonas,Football,football,1,0,AMA,False,0,336664,BR,Brazil,[],#52b030,#52b030,#ffffff,Paysandu,paysandu,Paysandu,Football,football,1,0,PAY,False,0,1997,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,7.0,14.0,1688850467.0,"['time.currentPeriodStart', 'status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime']",1688850471,BR,BR,2.0,,,,,,,1.8,3.2,4.2
JMisWIu,2,False,,,,False,11114254,1688842800,botafogo-pb-brusque,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,12.0,,,100,Ended,finished,Botafogo-PB,botafogo-pb,Botafogo-PB,Football,football,1,0,BOT,False,0,49196,BR,Brazil,[],#52b030,#52b030,#ffffff,Brusque,brusque,Brusque,Football,football,1,0,BRU,False,0,21884,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,6.0,9.0,1688850132.0,['cardsCode'],1688893893,BR,BR,1.0,,,,,,,2.15,2.9,3.25
eausZnQb,3,False,,,,False,11114218,1688853600,sao-bernardo-aa-altos,False,Brasileiro Serie C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,Brasileiro Série C,brasileiro-serie-c,Brazil,brazil,Football,football,1,13,brazil,0,False,False,1281,False,False,0,27213,12.0,,,100,Ended,finished,São Bernardo,sao-bernardo,São Bernardo,Football,football,1,0,SBE,False,0,47504,BR,Brazil,[],#52b030,#52b030,#ffffff,AA Altos,aa-altos,Altos,Football,football,1,0,ALT,,0,228199,BR,Brazil,[],#52b030,#52b030,#ffffff,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,6.0,1688860648.0,"['status.code', 'status.description', 'status.type', 'homeScore.period2', 'homeScore.normaltime', 'awayScore.period2', 'awayScore.normaltime', 'time.currentPeriodStart']",1688860652,BR,BR,,1.0,,,,,,1.44,3.6,7.0
